MSRB1	8.12	9.58716348668978
AACS	3.808	8.97777379183504
FSTL1	2.60166666666667	9.98090888108288
ELMO2	3.684	7.49673996057519
CREB3L1	4.10571428571429	4.88944254563151
RPS11	0	11.1930580165832
PNMA1	0	10.4368911501843
MMP2	3.6885	3.70667533203272
HAUS2	3.94	10.2913693705976
SAMD4A	3.82806451612903	3.97056647949395
SMARCD3	6.88333333333333	4.63027972664992
A4GNT	2.56	4.05797662130031
PKNOX2	4.15151515151515	4.49965945590236
RALYL	3.41265432098765	3.41695042257235
ZHX3	3.77933333333333	7.28835742957195
ERCC5	3.43571428571429	10.153770586048
RXFP3	0	4.50766459547509
APBB2	3.2596875	3.97604803594857
BBOX1	3.05727272727273	3.82114675124564
GCSH	0	11.4337096190923
XDH	2.91	4.05797662130031
EDN1	0	4.0178772054414
PDCL3	0	11.3242776386127
AEN	1.96	8.65167084250441
CLK4	2.75	8.01219186407497
KCNG1	2.83333333333333	4.66614522887053
CXCR4	0	12.6617759213402
DECR1	2.518	11.945141131502
GGT3P	0	5.1350540896879
SALL1	3.35	3.5952687220449
PTPRR	3.07475	3.20191218744922
CADM4	0	4.85604323013773
IRAK1	0	12.1649611399971
RPS18	0	14.9590588639981
CFHR5	2.385	3.66918692447065
BRIX1	3.35	10.0823786838229
TMSB10	0	13.1841272405865
ESYT1	8.66	10.6286027976745
CXCL3	0	6.55723488271005
LMAN1	4.062	6.50977609658468
CHD8	2.20857142857143	8.22000368891168
SUMO1	3.925	10.7534896628111
GP1BA	0	4.98618925495194
OR7A10	0	3.34830303110438
DDB1	4.55166666666667	11.2295233714057
UQCR11	0	12.3950447358648
CHRNA10	0	5.65158430162512
STYK1	3.32625	7.51863103579642
MYO9B	2.85125	6.69741374670999
CCNI	5.535	13.06127363327
MMP7	2.48	4.42549173191683
EP300	3.13181818181818	9.08411388966959
CRNKL1	3.715	9.42452861922408
XAB2	5.9	7.46901137479669
RTN1	3.09177777777778	3.73059494745975
HIC2	0	7.51697132235435
TBX10	0	5.00596099416046
CENPQ	2.065	8.74204853330982
UTY	0	4.62443869693161
OR2W1	0	4.0178772054414
KCNA6	0	5.50425739284583
ATP5G2	2.73666666666667	8.82171778667381
ZEB1	3.163	9.13254400165967
ZG16	0	5.09850243431865
CDK14	3.57912280701754	3.70684596207421
ERG	3.88955555555556	6.85753627848166
FAT4	3.79904761904762	3.34830303110438
PARN	0	10.6538953031742
SOD2	3.35555555555556	6.78750858678883
CYTH1	3.42083333333333	8.44769572681905
CHD9	3.58	7.79518865039079
STK16	0	8.36707641782868
PDE1C	3.54554878048781	4.36527559072922
SEMA4D	3.575	10.0810473821034
AGPAT1	0	9.04692458653738
TOB2	5.4	7.45143861803292
BANK1	3.44490196078431	3.314562695434
NINL	4.08384615384615	7.76269802192542
MAP3K3	3.51583333333333	8.37143933242309
MAX	4.270625	8.90868564082892
IGKV1D-13	0	5.44176758505669
GRM2	4.9775	4.5486517835664
OSBPL8	3.61140625	11.9022612590851
PROSC	0	9.501706647378
SPIN2B	0	8.40587564870923
NR4A2	4.05	4.33037764956408
PIR	3.70125	9.8315804915237
PPCS	5.03142857142857	9.62053612151823
IPO9	2.88125	9.14777332612632
LONP1	3.19	10.0058667003196
TTTY1B	0	3.97800553285824
EVC	4.845	5.43945939483337
CXCL13	2.32533333333333	3.314562695434
FFAR3	0	5.59415049626826
SCYL3	2.51	8.10442975626556
HERC2P2	0	9.5606625346151
SORL1	3.99708333333333	9.0834458016093
NAT10	3.86	10.6249531117483
CHD1	3.1625	11.4031039527914
SYN3	5.01517857142857	4.63027972664992
DMC1	3.995	7.76119550104712
SLC22A2	3.51428571428571	4.30217076454722
SERPINF1	4.18	8.24874620298138
C20orf27	3.93	9.10327313422285
OR7A17	0	4.63027972664992
RPS6KA5	3.86636363636364	8.37980935529577
SUGCT	3.35119791666667	4.09828409910503
HMX1	0	6.14019668658315
DHRS11	0	7.9551998010246
LHB	0	6.57247380329204
TAOK3	3.25241379310345	8.44796439499548
STK25	2.45	7.62331498331093
SLC12A4	0	5.69292033459063
BRCA1	3.62333333333333	9.33150828451619
CDC25B	4.61	10.9923524749342
BMP3	2.90666666666667	3.97800553285824
MAP1LC3C	0	4.79132534667405
TMEM180	4.67	7.06794584785342
CRYGC	0	5.91138745772085
SLK	2.93866666666667	9.07449134448391
POU3F1	0	4.38448593990723
HIGD1B	0	5.91138745772085
BAZ1B	3.44083333333333	8.68822551030907
USP6NL	3.20297297297297	7.93175727305314
SLCO2B1	4.07	4.61431535501053
ABCD4	2.94	6.17113973664621
SLC25A46	2.09666666666667	11.9509832332688
LARP7	2.465	8.19567000616538
TEK	3.17071428571429	4.28190148290965
CD160	4.18	3.74450499967776
TERF2IP	2.27875	11.5304904970005
PHF20	3.96519230769231	8.52933020549022
COL1A1	6.4	4.99258591689658
GTPBP1	2.11	6.10743396042635
GRK5	4.2653125	7.93638760594912
AP1S2	2.91166666666667	8.30744710521996
RAB33B	2.31	7.05715304368058
CA11	0	6.19324620948721
ALDOC	0	6.02630554330958
NUDT1	0	10.9077713929777
ZNF212	5.65	8.70103803696326
ACBD3	3.50333333333333	9.62951707965379
RFPL2	0	5.09850243431865
ZNF83	2.60666666666667	8.91937750975524
SPAG11B	0	3.84501268422004
PRDM2	3.67526315789474	6.78077289428857
IPW	0	7.40516654293923
SEL1L3	2.895	3.62366050879846
GDPD5	4.59285714285714	6.37081987445806
PDCD4	2.755	8.34459613903038
CEP350	3.81896551724138	9.27477279624707
FOXP3	5.65	4.7835141348721
SMYD3	3.59485294117647	10.4960274211916
CST7	4.13	6.19324620948721
RRN3P2	0	8.34949160939751
SELL	3.514	9.37106341860265
CIAO1	0	9.79861452158379
LGI2	3.108	6.30693161991261
SNORD115-26	0	7.40516654293923
WDR45	2.7	8.21841258121626
ANKRD6	4.08617647058824	4.56897216106251
LTBP4	3.05	5.47936956208078
PYY	2.85	4.95989300506067
KCNC1	2.085	3.89901798649255
SIRT6	0	7.23047741823926
CCL19	0	4.0178772054414
ARHGEF9	4.106875	7.67924485781963
VWA5A	4.215	4.58141573056464
ABR	3.69428571428571	7.28099743241065
STK17A	3.77545454545455	8.60065525881614
PCDHA13	3.30476190476191	4.42549173191683
FOXE1	2.97	3.84577561277534
CNPY4	3.555	6.42915703685163
C2CD3	3.96821428571429	8.94924865940624
GML	4.46	4.0178772054414
CNGA3	3.76363636363636	3.15170146366564
CD38	3.08111111111111	10.4819735136448
ZDHHC6	3.74	10.8147206892954
NEFH	4.92	4.00350290827344
PGBD5	3.915	7.57116528868402
CTDSP2	9.6	8.71308039191674
RMND5B	0	6.61383659891798
ZNF257	2.48	3.24825168656948
DUSP4	0	4.3652959247413
EXOSC7	4.68944444444444	8.17821943616123
ROR2	4.09351851851852	3.48714198747757
FOXM1	8.61	10.7699804209193
ZBTB48	0	6.75719077622892
