MSRB1	0	9.58716348668978
AACS	8.13583333333333	8.97777379183504
FSTL1	13.7108333333333	9.98090888108288
ELMO2	9.744375	7.49673996057519
CREB3L1	8.86	4.88944254563151
RPS11	0	11.1930580165832
PNMA1	4.8	10.4368911501843
MMP2	10.29625	3.70667533203272
HAUS2	9.26285714285714	10.2913693705976
SAMD4A	8.05188524590164	3.97056647949395
SMARCD3	8.85	4.63027972664992
A4GNT	5.212	4.05797662130031
PKNOX2	8.32412698412698	4.49965945590236
RALYL	8.29348017621145	3.41695042257235
ZHX3	11.4504545454545	7.28835742957195
ERCC5	9.38033333333333	10.153770586048
RXFP3	0	4.50766459547509
APBB2	7.61061538461538	3.97604803594857
BBOX1	8.92678571428572	3.82114675124564
GCSH	3.75666666666667	11.4337096190923
XDH	11.7339130434783	4.05797662130031
EDN1	9.285	4.0178772054414
PDCL3	4.815	11.3242776386127
AEN	8.74	8.65167084250441
CLK4	9.742	8.01219186407497
KCNG1	10.575	4.66614522887053
CXCR4	7.21	12.6617759213402
DECR1	7.80045454545455	11.945141131502
GGT3P	0	5.1350540896879
SALL1	6.85916666666667	3.5952687220449
PTPRR	8.14438202247191	3.20191218744922
CADM4	5.615	4.85604323013773
IRAK1	0	12.1649611399971
RPS18	0	14.9590588639981
CFHR5	4.98833333333333	3.66918692447065
BRIX1	6.50833333333333	10.0823786838229
TMSB10	0	13.1841272405865
ESYT1	16.6457142857143	10.6286027976745
CXCL3	4.58	6.55723488271005
LMAN1	7.34933333333333	6.50977609658468
CHD8	6.3595652173913	8.22000368891168
SUMO1	12.8375	10.7534896628111
GP1BA	0	4.98618925495194
OR7A10	0	3.34830303110438
DDB1	12.9088888888889	11.2295233714057
UQCR11	7.3725	12.3950447358648
CHRNA10	7.20666666666667	5.65158430162512
STYK1	10.7205	7.51863103579642
MYO9B	12.1341176470588	6.69741374670999
CCNI	12.4133333333333	13.06127363327
MMP7	4.885	4.42549173191683
EP300	8.65351851851852	9.08411388966959
CRNKL1	4.23142857142857	9.42452861922408
XAB2	13.43	7.46901137479669
RTN1	6.8127659574468	3.73059494745975
HIC2	14.2	7.51697132235435
TBX10	3.93	5.00596099416046
CENPQ	8.57333333333333	8.74204853330982
UTY	0	4.62443869693161
OR2W1	0	4.0178772054414
KCNA6	3.45	5.50425739284583
ATP5G2	9.4425	8.82171778667381
ZEB1	8.18755555555555	9.13254400165967
ZG16	0	5.09850243431865
CDK14	9.23139130434782	3.70684596207421
ERG	8.56938144329896	6.85753627848166
FAT4	8.05392156862745	3.34830303110438
PARN	0	10.6538953031742
SOD2	7.61896551724138	6.78750858678883
CYTH1	7.6975	8.44769572681905
CHD9	7.27830188679245	7.79518865039079
STK16	0	8.36707641782868
PDE1C	10.1517058823529	4.36527559072922
SEMA4D	10.1664285714286	10.0810473821034
AGPAT1	0	9.04692458653738
TOB2	0	7.45143861803292
BANK1	7.54039419087136	3.314562695434
NINL	9.48384615384615	7.76269802192542
MAP3K3	5.16538461538462	8.37143933242309
MAX	8.12857142857143	8.90868564082892
IGKV1D-13	0	5.44176758505669
GRM2	8.72	4.5486517835664
OSBPL8	8.43865384615384	11.9022612590851
PROSC	10.5666666666667	9.501706647378
SPIN2B	0	8.40587564870923
NR4A2	14.765	4.33037764956408
PIR	7.50428571428571	9.8315804915237
PPCS	5.7725	9.62053612151823
IPO9	8.469	9.14777332612632
LONP1	15.96	10.0058667003196
TTTY1B	0	3.97800553285824
EVC	11.3581578947368	5.43945939483337
CXCL13	8.83576923076923	3.314562695434
FFAR3	0	5.59415049626826
